timestamp	spiral_iter	ralph_iter	story_id	story_title	status	duration_sec	model	retry_num	commit_sha	run_id	cache_hit	cache_read_tokens	cache_creation_tokens	review_tokens	wall_seconds	user_cpu_s	sys_cpu_s	peak_rss_kb	batch_id
2026-03-20T04:00:40Z	3	2	US-548	Dashboard Endpoint - Research Source Authority Tracking	reject	292	sonnet	1		69bcb83e3c28	true	894414	56415	0	0	0	0	0
2026-03-20T04:47:20Z	5	1	US-567	[Security Test] Auth/Permission Access Control for US-516	reject	247	sonnet	1		69bcb83e3c28	true	888284	57060	0	0	0	0	0
2026-03-21T06:09:14Z	5	2	US-648	Phase G: Generate Dynamic API Documentation Index Page from pdoc Outputs	reject	395	opus	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T07:20:01Z	8	1	US-654	Integration Test: Phase M Federated Merge Respects Cross-Project Story Dependency Order	reject	624	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T07:44:38Z	9	1	US-658	Integration Test - Phase T Test Failure Parsing with Mock Test Output	reject	456	sonnet	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T08:15:24Z	10	1	US-659	Dashboard React Component - Story Dependency Graph Visualization	reject	589	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T08:42:29Z	11	1	US-660	Integration Test - Phase M Federated Story Conflict Detection and Rollback	reject	438	sonnet	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T09:05:53Z	12	1	US-640	Phase G: Extract Story-to-Commit Mappings from Git History	reject	264	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T09:57:57Z	14	1	US-641	Dashboard Endpoint: GET /api/dashboard/phase-cost-breakdown -- Token/Cost per Phase	reject	556	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T17:11:49Z	31	1	US-662	Dashboard React Component - Real-Time Worker Phase Swimlane Timeline	reject	493	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T18:39:17Z	34	1	US-687	Integration Test: Parallel Worker Worktree Isolation — Verify No Cross-Worker File Conflicts	reject	560	sonnet	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T19:58:29Z	37	1	US-693	Integration Test Harness: Master Suite for Full SPIRAL R→C Loop with Mock API	reject	861	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-21T23:29:08Z	47	1	US-698	Phase M Story Reordering by Dependency Graph for Optimal Merge Order	reject	631	haiku	1		69be18f91588	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T04:25:35Z	2	1	US-711	Phase V: Test Execution Time Performance Regression Detector	reject	398	haiku	1		69bf5b352739	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T06:17:28Z	5	2	US-714	Perf Benchmark: E2E SPIRAL R→C Timing + results.tsv Validation for US-638	reject	664	haiku	1		69bf5b352739	false	0	0	0	0	0	0	0		0	0	0	0	unknown
2026-03-22T11:47:01Z	2	3	US-744	Phase I: Automatic File-Level Scope Reduction for Oversized Implementations	reject	1143	sonnet	1		69bfc63e2725	false	0	0	0	0	0	0	0		0	0	0	0	unknown
2026-03-22T12:44:58Z	2	2	US-744	Phase I: Automatic File-Level Scope Reduction for Oversized Implementations	reject	838	opus	2		69bfda3e495e	false	0	0	0	0	0	0	0		0	0	0	0	unknown
2026-03-22T15:23:16Z	4	1	US-735	[Security Test] Results TSV: No Sensitive Data in Telemetry Rows	reject	576	sonnet	1		69bffd1d5c0d	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T15:38:39Z	5	1	US-736	Security tests for validate_results_tsv (US-570)	reject	394	haiku	1		69bffd1d5c0d	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T17:43:40Z	12	1	US-767	[Integration Test] file_aware_retry: Track Failed Files and Retry Only Those	reject	283	haiku	1		69bffd1d5c0d	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T19:41:41Z	18	1	US-776	Phase S: Proactive Story Rewriting - Fix Non-Compliant Stories Instead of Rejecting	reject	604	haiku	1		69bffd1d5c0d	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-22T23:21:13Z	4	1	US-756	[Regression Test] US-553 Phase Completion: I→V→C Workers Finish and Story Passes	reject	487	haiku	1		69c06a2c7ae	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-23T00:51:20Z	2	3	US-773	Phase R: Semantic Query Dedup - Skip Research When Query Matches Prior Cache	reject	601	haiku	1		69c082cb1db7	false	0	0	0	0	0	0	0		0	0	0	0	unknown
2026-03-23T02:26:56Z	2	1	US-1007	Phase V: Functional Reachability Verifier - Confirm New Code is Wired into the Loop	reject	750	haiku	1		69c0980a429	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-23T03:47:31Z	5	1	US-1009	[Integration Test] gen_changelog.py: CHANGELOG generation from story commits	reject	722	haiku	1		69c0980a429	false	0	0	0	0	0	0	0		0	0	0	0
2026-03-23T04:39:33Z	1	1	US-1010	[Security Test] Phase I: File-Aware Retry — Block Unauthorized Access	reject	293	sonnet	1		69c0c2314dcb	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-05T20:15:47Z	12	1	US-1137	Parallel workers: atomic compare-and-swap for prd.json updates in worker worktrees	keep	890	sonnet	0	dd32a8b36ce5dd5cf88d0168ad39de27a0068290	69d27afc3a2	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-05T23:57:56Z	18	1	US-1154	Phase S: Acceptance Criteria Completeness Scorer with Auto-Rewrite for Vague ACs	reject	1375	haiku	1		69d27afc3a2	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T04:01:41Z	1	1	US-1180	Phase M: Build token index once per merge instead of per-candidate (O(n²) fix)	reject	456	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T04:24:19Z	2	1	US-1180	Phase M: Build token index once per merge instead of per-candidate (O(n²) fix)	keep	247	sonnet	1	b44a13dd55a7dfe89bacc72afce38b57a0d5c63f	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T04:51:25Z	4	1	US-1181	Phase P: Add git pull --rebase before push to fix non-fast-forward failures	keep	315	haiku	0	e401119c4439072dd63d20c34a6724b0877b82d9	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T04:56:47Z	4	2	US-1182	Phase T: Fix --output-format CLI argument error in spiral-core synthesize command	keep	217	haiku	0	9fa6a84d1596975dd9e1196169ec7419772caa7c	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T05:28:20Z	6	1	US-1186	Phase M: Lower dedup threshold after 3 consecutive all-rejected merge iterations	reject	870	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T05:33:15Z	6	2	US-1186	Phase M: Lower dedup threshold after 3 consecutive all-rejected merge iterations	keep	157	sonnet	1	b7b7474299bdd53f7a1595c907c2b05dc9290ea5	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T05:40:52Z	6	3	US-1187	Phase S: Replace bare except clauses with logged exceptions in batch_validate.py	reject	453	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T06:18:35Z	8	1	US-1188	[E2E Test] Model Escalation Prediction Engine with Dashboard Endpoint	keep	1663	haiku	0	6f8273246b3255457f20f2d30620077f1bf37408	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T06:56:30Z	9	1	US-1189	[Regression Test] Federation Quota Governor: Phase M Enforces Per-SubProject Story Limits	keep	1338	haiku	0	14032da52cada65c4a079215bffeeab9205c4945	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T07:32:51Z	10	1	US-1190	[E2E Test] Dashboard Persistence: SQLite Historical Metrics Store for 7-Day Trends	keep	1126	haiku	0	038784da182401909c8f10f2ff5809c38f01bdfd	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T08:04:47Z	11	1	US-1191	[E2E Test] GET /api/dashboard/phase-burn-rate: Burn Rate Calculation from results.tsv	keep	1003	haiku	0	c1c9144fc606dfc23a8b26f4e6184149d21a2170	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T08:29:40Z	12	1	US-1192	[Performance Test] Test Phase R Research Cache Hit/Miss Counting and LRU Eviction	keep	570	haiku	0	7ddb7fd8001e12224a123332b0735f6cab27550b	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T08:42:51Z	12	2	US-1193	[Performance Test] Benchmark Phase R Research Cache Latency Savings (≥30% Target)	keep	728	haiku	0	db166ddef66b4943a8b1451eafe5725de6a46f9c	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T09:06:45Z	13	1	US-1194	[Regression Test] Phase V: Functional Reachability Verifier - Confirm New Code is Wired into the Loo	keep	810	haiku	0	8d07ac29fe8c0140a97fca85ff3627736a4e73e3	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T09:59:31Z	14	1	US-1197	[Performance Test] Integration Test: Verify Worker Sub-Project Isolation Under 3-Worker Federated Lo	reject	993	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T10:09:27Z	14	2	US-1197	[Performance Test] Integration Test: Verify Worker Sub-Project Isolation Under 3-Worker Federated Lo	keep	453	sonnet	1	a046b8fcbea81b4268e45a40a227dbc180f809ee	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T10:33:36Z	15	1	US-1198	[E2E Test] Dashboard: Implement worker_swimlane.py with phase status logic	keep	935	haiku	0	5afbc133f510f2bcb8f9a81c4f0d0fa4fa506f3c	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T11:07:32Z	16	1	US-1213	Phase A: Read Phase L learned patterns and inject into gap analysis prompt	keep	711	haiku	0	b862f115a5667ed5f9c15b5122557385f888d1ee	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T11:29:45Z	17	1	US-1214	Ralph: Inject Phase L learned patterns into implementation context	keep	655	haiku	0	ebbfe385a5c3316cac567be59c5d222202389e78	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T12:01:57Z	18	1	US-1200	[Regression Test] CLI: spiral explain-retry <story_id> - Analyze Retry Pattern and Suggest Decomposi	keep	1039	haiku	0	150c59a1cb7a4078cbef42ede8a2f9f0c4499812	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T12:30:32Z	19	1	US-1201	[Performance Test] Use Claude Message Batches API for Phase S multi-story validation	keep	792	haiku	0	b03bd697d6b1aacd7b6e50cb0f60372a510e73ab	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T12:43:06Z	19	2	US-1200	[Regression Test] CLI: spiral explain-retry <story_id> - Analyze Retry Pattern and Suggest Decomposi	keep	722	haiku	0	3fe34ec70d7d1fe9f9f38daf41ad487a293632c6	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T13:03:26Z	20	1	US-1202	[Regression Test] Implement worker crash recovery using git worktree state snapshots	keep	849	haiku	0	8bab52c67c8a58baf59a879ddcf68d5d27aaf463	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T13:35:05Z	21	1	US-1204	[E2E Test] Add WebSocket /ws/cost endpoint to dashboard API for real-time token burn rate streaming	reject	684	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T13:40:18Z	21	2	US-1204	[E2E Test] Add WebSocket /ws/cost endpoint to dashboard API for real-time token burn rate streaming	keep	289	sonnet	1	a67286a3cc4dff26377484275a6c1e2cdfa1c2e3	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T13:48:08Z	21	3	US-1205	[Regression Test] Integration Test: Phase V Pytest Output Parsing with Subprocess Mock	keep	446	haiku	0	9307dd1e5ab5fa545dc48f40c5d48cd8936e061f	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T14:08:02Z	22	1	US-1206	[Regression Test] Phase M: Optimize Merge Order for Federated Stories with Cross-Project Dependencie	keep	591	haiku	0	44545b7d008c23fe4be3137abac4a0f6ac5edb81	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T14:24:24Z	22	2	US-1207	[E2E Test] CLI: spiral federated-status — Unified Multi-Project Story Summary with Cost Breakdown	keep	954	haiku	0	e0c36d48ea5c402fba6ef31967db6d90554049a2	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T14:43:25Z	23	1	US-1208	[Performance Test] Phase I: Distribute Federated Stories to Workers by Sub-Project with Isolated Wor	reject	656	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T14:54:46Z	23	2	US-1208	[Performance Test] Phase I: Distribute Federated Stories to Workers by Sub-Project with Isolated Wor	keep	644	sonnet	1	ee058fe8673c30b2fe28da6241c40363b872e1a1	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T15:18:35Z	24	1	US-1210	[Regression Test] CLI: spiral check-federated-deps -- Detect Circular Dependencies and Orphans in Mu	reject	736	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T15:23:24Z	24	2	US-1210	[Regression Test] CLI: spiral check-federated-deps -- Detect Circular Dependencies and Orphans in Mu	keep	264	sonnet	1	639d4c0e6d2c3ae2b7933f5fcbc0d3bde69dc82d	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T15:46:42Z	25	1	US-1212	[E2E Test] Phase M Story Reordering by Dependency Graph for Optimal Merge Order	reject	437	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T15:55:33Z	25	2	US-1212	[E2E Test] Phase M Story Reordering by Dependency Graph for Optimal Merge Order	keep	504	sonnet	1	ef174243fd86d31ecbae129f0ccf258ac278a346	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T16:26:01Z	26	1	US-1215	[Regression Test] Phase A: Constitution-Aware Story Generation with Quality Scoring	reject	732	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T16:35:45Z	26	2	US-1215	[Regression Test] Phase A: Constitution-Aware Story Generation with Quality Scoring	keep	364	sonnet	1	8ce5e13c629525abac0680b3eb429a146d2c831b	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T17:08:55Z	27	1	US-1216	[Regression Test] Phase R: Research Quality Feedback Loop - Score Stories by Implementation Outcome	reject	702	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T17:19:52Z	27	2	US-1216	[Regression Test] Phase R: Research Quality Feedback Loop - Score Stories by Implementation Outcome	keep	489	sonnet	1	cf52feae386c9b2e7b29a1c2b9625c85ca5b1333	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T17:42:48Z	28	2	US-1217	[Regression Test] Phase T: Flaky Test Detection - Skip Story Generation for Intermittent Failures	reject	148	sonnet	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T17:47:12Z	28	3	US-1217	[Regression Test] Phase T: Flaky Test Detection - Skip Story Generation for Intermittent Failures	keep	238	sonnet	1	4d4602e00300d47af722906dc79b69240934dc0d	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T17:57:02Z	28	4	US-1218	[Regression Test] Phase V: Blame Attribution - Correlate Failing Tests to the Story That Broke Them	keep	560	haiku	0	b2c39447f0105d4379daaa918445d2cb77d81491	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T18:17:25Z	29	1	US-1219	[Regression Test] Phase L: Retry Pattern Analysis - Extract What Makes Stories Easy vs Hard	keep	599	haiku	0	5d836730b9663971c31bbcb1a2ab167b0cb8a1bd	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T18:29:29Z	29	2	US-1220	[Regression Test] Phase I: Partial Victory Commit - Save Working ACs When Full Story Fails	keep	695	haiku	0	906d6cefba969e9c437d3bd50eaee77273d870d9	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T18:46:21Z	30	1	US-1222	[Regression Test] Phase V: AC Assertion Extractor - Parse Acceptance Criteria into Executable Checks	keep	514	haiku	0	7561bf5cb967af56f90d5dabd8decf8ed5b7425e	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T18:59:39Z	30	2	US-1223	[Regression Test] Phase V: AC Verification Runner - Execute Extracted Assertions Post-Implementation	keep	643	haiku	0	288fca44eec1eee6fa0e642131ba8848b57e228f	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T19:06:26Z	30	3	US-1224	[Regression Test] Phase I Automatic Story Decomposition on Triple Retry Exhaustion with Validation	keep	378	haiku	0	2b52728edbb2a793e2f5b1b28b233adb24ecb0fb	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T19:21:27Z	31	1	US-1225	[Regression Test] Federation: File Conflict Detection Across Sub-Projects with Patch Visualization	keep	393	haiku	0	4cfb2040e4199919c2616cfb8d6166a1c8a433e6	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T19:35:56Z	31	2	US-1226	[E2E Test] Dashboard: Story Retry Exhaustion Analyzer - GET /api/dashboard/stuck-stories	keep	844	haiku	0	15f5af7544a669d52bf1c5e7c2b3d0cb3b9b4a1d	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T19:51:20Z	32	1	US-1227	[Regression Test] [Integration Test] Episodic memory store: write, retrieve, and inject past pattern	reject	369	haiku	1		69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T19:59:19Z	32	2	US-1227	[Regression Test] [Integration Test] Episodic memory store: write, retrieve, and inject past pattern	keep	442	sonnet	1	537f515aec629a3e54fdd895505b5a1516dcabce	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T20:32:06Z	33	1	US-1229	[E2E Test] Dashboard: Worker Utilization Swimlane Chart -- Phase Duration Distribution per Worker Ac	keep	723	haiku	0	5e027980e8a5002d27990e7122b22cef6ab04448	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
2026-04-11T20:43:49Z	33	2	US-1230	[Regression Test] CLI: spiral predict-story-complexity -- Score Difficulty from Past Patterns	keep	678	haiku	0	81761e957e257a1246c9df5f89f2d51c3486d565	69d9c4a24d0b	false	0	0	0	0	0	0	0		0	0	0	0
